"x","y"
"1.520086","1.520086"
"1.5064979999999999","1.5064979999999999"
"1.4226160000000001","1.476448"
"1.4249259999999999","1.4524589999999999"
"1.5064979999999999","1.5064979999999999"
"1.472906","1.499285"
"1.5064979999999999","1.5064979999999999"
"1.525665","1.499285"
"1.4768349999999999","1.4768349999999999"
"1.492073","1.492073"
"1.472906","1.499285"
"1.457668","1.4844539999999999"
"1.5112399999999999","1.4844539999999999"
"1.525665","1.499285"
"1.5064979999999999","1.5064979999999999"
"1.5064979999999999","1.5064979999999999"
"1.539253","1.5132920000000001"
"1.577086","1.498461"
"1.5582940000000001","1.5060800000000001"
"1.487331","1.5132920000000001"
"1.525665","1.499285"
"1.294999","1.32375"
"1.3715409999999999","1.3715409999999999"
"1.620144","1.5183960000000001"
"1.571034","1.5196620000000001"
"1.5447059999999999","1.4916670000000001"
"1.577086","1.498461"
"1.5582940000000001","1.5060800000000001"
"1.5582940000000001","1.5060800000000001"
"1.549072","1.468083"
"1.5150429999999999","1.460464"
"1.577086","1.498461"
"1.4649179999999999","1.4085209999999999"
"1.4837089999999999","1.3991260000000001"
"1.5302800000000001","1.476448"
"1.5634969999999999","1.4836609999999999"
"1.5819220000000001","1.475295"
"1.630846","1.473398"
"1.5150429999999999","1.460464"
"1.4226160000000001","1.476448"
"1.4768349999999999","1.4768349999999999"
"1.5542009999999999","1.416183"
"1.5854490000000001","1.450415"
"1.4990319999999999","1.694251"
"1.55226","1.6666669999999999"
"1.5702119999999999","1.6484780000000001"
"1.55226","1.6666669999999999"
"1.55226","1.4427970000000001"
"1.5998749999999999","1.466604"
"1.4960020000000001","1.4688300000000001"
"1.4799910000000001","1.7124630000000001"
"1.4799910000000001","1.7124630000000001"
"1.256918","1.6857709999999999"
"1.1645319999999999","1.6947950000000001"
"1.1645319999999999","1.6947950000000001"
"1.184366","1.648058"
"1.2381260000000001","1.6761870000000001"
"1.238742","1.647751"
"1.167635","1.6390819999999999"
"1.167635","1.6390819999999999"
"1.182958","1.6760619999999999"
"1.078352","1.7304120000000001"
"1.032678","1.781749"
"1.1304179999999999","1.758912"
"1.3142929999999999","1.71427"
"1.3903319999999999","1.695166"
"1.3333330000000001","1.7505459999999999"
"1.3333330000000001","1.7234830000000001"
"1.4279250000000001","1.6855830000000001"
"1.352374","1.70475"
"1.3333330000000001","1.7505459999999999"
"1.352374","1.70475"
"1.296117","1.7597590000000001"
"1.295501","1.7328779999999999"
"1.3333330000000001","1.695354"
"1.3141659999999999","1.6858340000000001"
"1.3525","1.67625"
"1.294999","1.67625"
"1.2759590000000001","1.695354"
"1.3333330000000001","1.695354"
"1.295501","1.7328779999999999"
"1.2770760000000001","1.7510669999999999"
"1.294999","1.67625"
"1.2193350000000001","1.695166"
"1.294999","1.67625"
"1.3525","1.67625"
"1.3903319999999999","1.695166"
"1.4094990000000001","1.6761870000000001"
"1.352374","1.70475"
"1.352374","1.70475"
"1.371165","1.713962"
"1.3903319999999999","1.695166"
"1.408758","1.7043790000000001"
"1.4279250000000001","1.6855830000000001"
"1.4097489999999999","1.6475630000000001"
"1.4279250000000001","1.6855830000000001"
"1.446966","1.6666669999999999"
"1.4285399999999999","1.657146"
"1.4285399999999999","1.657146"
"1.4458770000000001","1.6947950000000001"
"1.4649179999999999","1.6760619999999999"
"1.352374","1.70475"
"1.3333330000000001","1.695354"
"1.3333330000000001","1.695354"
"1.3142929999999999","1.71427"
"1.3715409999999999","1.6857709999999999"
"1.3715409999999999","1.6857709999999999"
"1.352125","1.732459"
"1.352374","1.70475"
"1.3142929999999999","1.71427"
"1.3903319999999999","1.695166"
"1.3907080000000001","1.6666669999999999"
"1.3333330000000001","1.695354"
"1.3715409999999999","1.6857709999999999"
"1.3525","1.67625"
"1.3525","1.67625"
"1.3141659999999999","1.6858340000000001"
"1.3141659999999999","1.6858340000000001"
"1.3141659999999999","1.6858340000000001"
"1.3333330000000001","1.6666669999999999"
"1.3141659999999999","1.6570830000000001"
"1.294999","1.67625"
"1.408758","1.7043790000000001"
"1.3333330000000001","1.695354"
"1.3142929999999999","1.71427"
"1.3142929999999999","1.71427"
"1.295126","1.704874"
"1.2579089999999999","1.7420910000000001"
"1.3142929999999999","1.71427"
"1.3145420000000001","1.7418549999999999"
"1.2763340000000001","1.7236659999999999"
"1.3903319999999999","1.695166"
"1.4279250000000001","1.6855830000000001"
"1.371165","1.713962"
"1.4823010000000001","1.6852750000000001"
"1.446966","1.6666669999999999"
"1.3333330000000001","1.695354"
"1.3333330000000001","1.695354"
"1.3525","1.67625"
"1.3142929999999999","1.71427"
"1.2579089999999999","1.7420910000000001"
"1.446966","1.6098509999999999"
"1.4837089999999999","1.6008739999999999"
"1.519517","1.5921829999999999"
"1.5819220000000001","1.524705"
"1.7495160000000001","1.305749"
"1.4608239999999999","1.5391760000000001"
"1.5010920000000001","1.5827869999999999"
"1.4649179999999999","1.5914790000000001"
"1.4058850000000001","1.539536"
"1.4960020000000001","1.5311699999999999"
"1.536249","1.574422"
"1.4285399999999999","1.657146"
"1.0471029999999999","1.7651399999999999"
"1.1118140000000001","1.722046"
"1.408758","1.7043790000000001"
"1.3903319999999999","1.695166"
"1.3903319999999999","1.695166"
"1.4458770000000001","1.6947950000000001"
"1.408758","1.7043790000000001"
"1.371165","1.713962"
"1.3705499999999999","1.74115"
"1.446966","1.6666669999999999"
"1.3907080000000001","1.6379790000000001"
"1.3333330000000001","1.7234830000000001"
"1.3525","1.67625"
"1.352374","1.70475"
"1.4649179999999999","1.6760619999999999"
"1.4823010000000001","1.6852750000000001"
"1.5178229999999999","1.6758789999999999"
"1.441657","1.7480009999999999"
"1.3885019999999999","1.7495160000000001"
"1.408758","1.7043790000000001"
"1.6134630000000001","1.6753579999999999"
"1.5819220000000001","1.684334"
"1.502135","1.638538"
"1.2759590000000001","1.304646"
"1.2759590000000001","1.3333330000000001"
"1.3333330000000001","1.3620209999999999"
"1.2381260000000001","1.3238129999999999"
"1.3141659999999999","1.3141659999999999"
"1.3907080000000001","1.3620209999999999"
"1.4279250000000001","1.399545"
"1.3705499999999999","1.4264250000000001"
"1.294999","1.32375"
"1.3907080000000001","1.3620209999999999"
"1.4097489999999999","1.3524369999999999"
"1.352374","1.29525"
"1.3142929999999999","1.28573"
"1.295126","1.295126"
"1.2759590000000001","1.304646"
"1.352374","1.29525"
"1.3715409999999999","1.3142290000000001"
"1.3333330000000001","1.2765169999999999"
"1.638538","1.610395"
"1.6858340000000001","1.6570830000000001"
"1.6475630000000001","1.704874"
"1.6666669999999999","1.6666669999999999"
"1.6570830000000001","1.6570830000000001"
"1.6857709999999999","1.6284590000000001"
"1.695354","1.6379790000000001"
"1.6570830000000001","1.6858340000000001"
"1.6570830000000001","1.6858340000000001"
"1.684855","1.7669170000000001"
"1.7745359999999999","1.6935469999999999"
"1.6666669999999999","1.7234830000000001"
"1.7019120000000001","1.781749"
"1.7029430000000001","1.7575210000000001"
"1.779147","1.7269319999999999"
"1.4226160000000001","1.476448"
"1.4440930000000001","1.4440930000000001"
"1.46326","1.4354009999999999"
"1.408758","1.408758"
"1.3333330000000001","1.7234830000000001"
"1.3142929999999999","1.71427"
"1.2579089999999999","1.7420910000000001"
"1.3142929999999999","1.71427"
"1.371165","1.713962"
"1.3333330000000001","1.7234830000000001"
"1.371165","1.713962"
"1.408758","1.7043790000000001"
"1.352125","1.732459"
"1.352374","1.70475"
"1.4823010000000001","1.6852750000000001"
"1.408758","1.7043790000000001"
"1.408758","1.7043790000000001"
"1.3903319999999999","1.695166"
"1.389591","1.722939"
"1.4799910000000001","1.7124630000000001"
"1.3145420000000001","1.7418549999999999"
"1.3333330000000001","1.7505459999999999"
"1.352374","1.70475"
"1.3903319999999999","1.695166"
"1.3907080000000001","1.6666669999999999"
"1.352374","1.70475"
"1.296117","1.7597590000000001"
"1.3333330000000001","1.7505459999999999"
"1.3885019999999999","1.7495160000000001"
"1.4058850000000001","1.7575210000000001"
"1.4226160000000001","1.7651399999999999"
"1.3697109999999999","1.7669170000000001"
"1.4267099999999999","1.713355"
"1.4279250000000001","1.6855830000000001"
"1.371165","1.713962"
"1.314908","1.768124"
"1.314908","1.768124"
"1.3333330000000001","1.7505459999999999"
"0.76187400000000005","1.6761870000000001"
"0.85285100000000003","1.74115"
"1.408758","1.7043790000000001"
"1.4279250000000001","1.6855830000000001"
"0.79908999999999997","1.713962"
"0.68583400000000005","1.6570830000000001"
"0.51629100000000006","1.6572709999999999"
"0.66666700000000001","1.695354"
"0.72366600000000003","1.7236659999999999"
"0.72292400000000001","1.7510669999999999"
"0.76004300000000002","1.760043"
"0.77742599999999995","1.777426"
"0.74087599999999998","1.7687349999999999"
"0.66666700000000001","1.7505459999999999"
"0.76004300000000002","1.760043"
"0.70388300000000004","1.7597590000000001"
"0.68545800000000001","1.7418549999999999"
"0.70388300000000004","1.7597590000000001"
"0.68545800000000001","1.7418549999999999"
"0.59124200000000005","1.7043790000000001"
"0.61040899999999998","1.722939"
"0.64787499999999998","1.732459"
"0.61040899999999998","1.722939"
"0.55590700000000004","1.722046"
"0.73921899999999996","1.7937970000000001"
"0.77498999999999996","1.802163"
"0.74087599999999998","1.7687349999999999"
"0.78029899999999996","1.7234830000000001"
"0.77920999999999996","1.7510669999999999"
"0.70388300000000004","1.7597590000000001"
"0.68545800000000001","1.7418549999999999"
"0.66666700000000001","1.7234830000000001"
"1.296117","1.5921829999999999"
"1.3145420000000001","1.6008739999999999"
"1.371165","1.600455"
"1.371165","1.600455"
"1.3903319999999999","1.6096680000000001"
"1.3333330000000001","1.6098509999999999"
"1.3333330000000001","1.6098509999999999"
"1.3333330000000001","1.6098509999999999"
"1.3142929999999999","1.628584"
"1.295126","1.6475630000000001"
"1.3525","1.6475"
"1.3715409999999999","1.6284590000000001"
"1.3907080000000001","1.6379790000000001"
"1.127413","1.8466260000000001"
"1.064948","1.8589420000000001"
"0.91541600000000001","1.732459"
"0.91487200000000002","1.713962"
"0.88686299999999996","1.7043790000000001"
"0.83386099999999996","1.722046"
"0.89053700000000002","1.77613"
"0.81034200000000001","1.7480009999999999"
"0.86198200000000003","1.7495160000000001"
"1","1.760043"
"0.91696800000000001","1.768124"
"0.78671199999999997","1.75562"
"0.83296899999999996","1.7037709999999999"
"0.83242400000000005","1.648058"
"0.78474699999999997","1.594916"
"0.83296899999999996","1.629562"
"0.83242400000000005","1.6852750000000001"
"0.85932799999999998","1.6947950000000001"
"0.85902000000000001","1.6760619999999999"
"0.88649199999999995","1.6855830000000001"
"0.91431300000000004","1.6761870000000001"
"0.88649199999999995","1.6855830000000001"
"0.83242400000000005","1.6852750000000001"
"0.92016399999999998","1.816994"
"0.94360299999999997","1.7418549999999999"
"1.1116999999999999","1.74115"
"1.2009099999999999","1.6855830000000001"
"1.095083","1.7124630000000001"
"1.0638339999999999","1.6935469999999999"
"1.112466","1.694251"
"1.112466","1.694251"
"1.295126","1.6475630000000001"
"1.2381260000000001","1.6761870000000001"
"1.1706639999999999","1.6125050000000001"
"1.10317","1.631421"
"1.2579089999999999","1.628954"
"1.3142929999999999","1.628584"
"1.3525","1.6475"
"1.238742","1.647751"
"1.2381260000000001","1.6761870000000001"
"1.2579089999999999","1.628954"
"1.238742","1.647751"
"1.167635","1.6390819999999999"
"1.1465799999999999","1.713355"
"1.079072","1.7029430000000001"
"1.0638339999999999","1.6935469999999999"
"1.1745939999999999","1.587297"
"1.2089989999999999","1.5777129999999999"
"1.241741","1.5933379999999999"
"1.22079","1.638538"
"1.112466","1.7495160000000001"
"1.2579089999999999","1.7420910000000001"
"1.295501","1.7328779999999999"
"1.371165","1.713962"
"1.371165","1.713962"
"1.3333330000000001","1.7234830000000001"
"1.295501","1.7328779999999999"
"1.314908","1.768124"
"1.407543","1.73163"
"1.371165","1.713962"
"1.3907080000000001","1.6379790000000001"
"1.295126","1.704874"
"1.3142929999999999","1.628584"
"1.3333330000000001","1.5827869999999999"
"1.295501","1.6193709999999999"
"1.295126","1.6475630000000001"
"1.3512850000000001","1.5406089999999999"
"1.441657","1.5311699999999999"
"1.387094","1.531917"
"1.297998","1.5423720000000001"
"1.297998","1.5423720000000001"
"0.90083100000000005","1.342309"
"0.86958199999999997","1.3241210000000001"
"1.2591239999999999","1.6017030000000001"
"1.241741","1.5933379999999999"
"1.3705499999999999","1.5735749999999999"
"1.241741","1.5933379999999999"
"1.2607809999999999","1.575812"
"1.2781640000000001","1.583817"
"1.3333330000000001","1.5827869999999999"
"1.2607809999999999","1.575812"
"1.2607809999999999","1.575812"
"1.314908","1.574422"
"1.2781640000000001","1.583817"
"1.085499","1.6381669999999999"
"1.057124","1.657146"
"1.056816","1.6666669999999999"
"1.0285629999999999","1.6761870000000001"
"1.1406719999999999","1.610395"
"1.1406719999999999","1.610395"
"1.1409800000000001","1.5914790000000001"
"1.1409800000000001","1.6008739999999999"
"1.193703","1.574422"
"1.1675759999999999","1.5921829999999999"
"1.1409800000000001","1.6008739999999999"
"1.057312","1.6284590000000001"
"1.085499","1.6096680000000001"
"1.1125290000000001","1.582266"
"1.083879","1.5827869999999999"
"1.1116999999999999","1.5735749999999999"
"1.1400650000000001","1.5732900000000001"
"1.1670309999999999","1.5645990000000001"
"1.1675759999999999","1.5735749999999999"
"1.113632","1.6098509999999999"
"1.057375","1.6379790000000001"
"1.057312","1.6284590000000001"
"1.028751","1.6475"
"1.057312","1.6284590000000001"
"1.057124","1.6190629999999999"
"1.0856870000000001","1.6190629999999999"
"1.1670309999999999","1.5645990000000001"
"1.1135079999999999","1.600455"
"1.113632","1.6098509999999999"
"1.1135079999999999","1.600455"
"1.028751","1.6475"
"1.0856870000000001","1.6190629999999999"
"1.085499","1.6096680000000001"
"1.1409800000000001","1.5914790000000001"
"1.113137","1.591242"
"1.0283800000000001","1.6193709999999999"
"1.084584","1.5914790000000001"
"1.0558749999999999","1.5921829999999999"
"1.083879","1.5827869999999999"
"1.056816","1.6098509999999999"
"1.1135079999999999","1.600455"
"1.1409800000000001","1.5914790000000001"
"1.113137","1.591242"
"1.1125290000000001","1.582266"
"1.2186900000000001","1.548227"
"1.1932830000000001","1.556233"
"1.191236","1.5391760000000001"
"1.1896580000000001","1.5311699999999999"
"1.2654099999999999","1.5163390000000001"
"1.2665409999999999","1.533396"
"1.330511","1.497228"
"1.77613","1.5572029999999999"
"1.732459","1.5914790000000001"
"1.722939","1.582266"
"1.73163","1.5645990000000001"
"1.722939","1.582266"
"1.73163","1.5645990000000001"
"1.722046","1.5559069999999999"
"1.77613","1.5572029999999999"
"1.783749","1.5406089999999999"
"1.783749","1.5406089999999999"
"1.758912","1.5652090000000001"
"1.738418","1.5231650000000001"
"1.7575210000000001","1.539536"
"1.7669170000000001","1.548227"
"1.7399960000000001","1.5475410000000001"
"1.783749","1.5406089999999999"
"1.74115","1.5735749999999999"
"1.74115","1.5735749999999999"
"1.73163","1.5645990000000001"
"1.7575210000000001","1.539536"
"1.7669170000000001","1.548227"
"1.7234830000000001","1.6098509999999999"
"1.73163","1.5645990000000001"
"1.694251","1.556233"
"1.2089989999999999","1.5777129999999999"
"1.2034069999999999","1.629562"
"1.165575","1.6666669999999999"
"1.151624","1.6303909999999999"
"1.1363859999999999","1.6220250000000001"
"1.1083730000000001","1.606401"
"0.91487200000000002","1.6855830000000001"
"0.97185699999999997","1.638538"
"0.94412499999999999","1.648058"
"0.97246699999999997","1.62087"
"0.97214100000000003","1.629562"
"0.94360299999999997","1.6572709999999999"
"0.91612099999999996","1.6666669999999999"
"0.88829999999999998","1.6852750000000001"
"0.94412499999999999","1.648058"
"0.91696800000000001","1.657454"
"0.91612099999999996","1.6666669999999999"
"0.91612099999999996","1.6666669999999999"
"0.88829999999999998","1.6852750000000001"
"0.91696800000000001","1.657454"
"0.91450100000000001","1.695166"
"0.94360299999999997","1.6572709999999999"
"0.88747100000000001","1.6947950000000001"
"0.91487200000000002","1.6855830000000001"
"0.94287600000000005","1.6761870000000001"
"0.97185699999999997","1.638538"
"0.97162000000000004","1.647751"
"0.97162000000000004","1.647751"
"0.97185699999999997","1.638538"
"0.97214100000000003","1.629562"
"0.94412499999999999","1.648058"
"0.88747100000000001","1.6947950000000001"
"0.94318400000000002","1.6666669999999999"
"0.97185699999999997","1.638538"
"1.0285629999999999","1.628584"
"1","1.6475630000000001"
"0.97143699999999999","1.657146"
"0.94360299999999997","1.6572709999999999"
"0.94360299999999997","1.6572709999999999"
"0.88829999999999998","1.6852750000000001"
"0.94360299999999997","1.6572709999999999"
"0.97143699999999999","1.657146"
"0.94318400000000002","1.6666669999999999"
"0.91541600000000001","1.6760619999999999"
"1","1.628954"
"0.97143699999999999","1.657146"
"0.94318400000000002","1.6666669999999999"
"0.94412499999999999","1.648058"
"1.0283800000000001","1.6193709999999999"
"0.91696800000000001","1.657454"
"0.91541600000000001","1.6760619999999999"
"0.88829999999999998","1.6852750000000001"
"0.91541600000000001","1.6760619999999999"
"0.91541600000000001","1.6760619999999999"
"0.88829999999999998","1.6852750000000001"
"0.97143699999999999","1.657146"
"0.88636800000000004","1.7234830000000001"
"0.80671700000000002","1.7770999999999999"
"0.91431300000000004","1.70475"
"0.85902000000000001","1.732459"
"1.1094630000000001","1.5572029999999999"
"1.0522149999999999","1.5541860000000001"
"1.3333330000000001","1.7505459999999999"
"1.3333330000000001","1.7234830000000001"
"1.201749","1.7418549999999999"
"1.129197","1.73163"
"1.1645319999999999","1.6947950000000001"
"1.2197009999999999","1.6666669999999999"
"1.295501","1.6193709999999999"
"1.182958","1.6760619999999999"
"1.112466","1.7495160000000001"
"1.079072","1.7029430000000001"
"0.98700399999999999","1.7532490000000001"
"1.095083","1.7124630000000001"
"1.2197009999999999","1.7234830000000001"
"1.096455","1.7669170000000001"
"1.079072","1.7575210000000001"
"1.2759590000000001","1.6666669999999999"
"1.3141659999999999","1.6570830000000001"
"1.2759590000000001","1.6666669999999999"
"1","1.6857709999999999"
"1.0285629999999999","1.6761870000000001"
"1","1.6857709999999999"
"0.94268799999999997","1.6857709999999999"
"0.859935","1.713355"
"0.78130999999999995","1.7669170000000001"
"0.73374300000000003","1.790961"
"0.94268799999999997","1.704874"
"1.028751","1.6475"
"1","1.6475630000000001"
"1.057375","1.6379790000000001"
"0.91431300000000004","1.70475"
"0.88747100000000001","1.6947950000000001"
"0.94268799999999997","1.6857709999999999"
"1","1.67625"
"1.028751","1.6475"
"0.91487200000000002","1.6855830000000001"
"1.028751","1.6475"
"1","1.6666669999999999"
"0.97131299999999998","1.6666669999999999"
"1.057312","1.6284590000000001"
"1.0286869999999999","1.6379790000000001"
"1.057124","1.6190629999999999"
"1","1.6381669999999999"
"0.88829999999999998","1.6852750000000001"
"1.0283800000000001","1.6193709999999999"
"1","1.628954"
"1","1.6199779999999999"
"0.91487200000000002","1.6855830000000001"
"0.91487200000000002","1.6855830000000001"
"0.97162000000000004","1.647751"
"0.97143699999999999","1.657146"
"0.94360299999999997","1.6572709999999999"
"0.85932799999999998","1.722939"
"0.80629700000000004","1.758912"
"0.88649199999999995","1.713962"
"0.97131299999999998","1.6666669999999999"
"1.0286869999999999","1.6379790000000001"
"0.97124900000000003","1.6858340000000001"
"0.94268799999999997","1.704874"
"1","1.6475630000000001"
"1.0271729999999999","1.585332"
"0.97246699999999997","1.62087"
"1.027533","1.5933379999999999"
"1.0558749999999999","1.5921829999999999"
"1","1.6112869999999999"
"1","1.602921"
"1","1.594916"
"1","1.6112869999999999"
"1.0278590000000001","1.6017030000000001"
"1.0278590000000001","1.6017030000000001"
"1","1.594916"
"1","1.587297"
"1.026786","1.5777129999999999"
"1.027533","1.5933379999999999"
"1","1.602921"
"0.972827","1.6125050000000001"
"1","1.602921"
"0.97246699999999997","1.62087"
"1","1.6112869999999999"
"1","1.6199779999999999"
"1","1.6381669999999999"
"0.94268799999999997","1.6857709999999999"
"0.97143699999999999","1.657146"
"1","1.6381669999999999"
"1.0285629999999999","1.628584"
"1.0552649999999999","1.583817"
"1.027533","1.5933379999999999"
"1","1.602921"
"0.972827","1.6125050000000001"
"1","1.628954"
"0.97131299999999998","1.6666669999999999"
"1","1.6381669999999999"
"1","1.6475630000000001"
"0.91487200000000002","1.6855830000000001"
"1","1.594916"
"0.972827","1.6125050000000001"
"0.91612099999999996","1.6666669999999999"
"0.91541600000000001","1.6760619999999999"
"0.94473499999999999","1.6390819999999999"
"0.94473499999999999","1.6390819999999999"
"1","1.594916"
"0.972827","1.6125050000000001"
"0.972827","1.6125050000000001"
"0.97185699999999997","1.638538"
"0.91487200000000002","1.6855830000000001"
"0.91696800000000001","1.657454"
"0.91696800000000001","1.657454"
"0.97321400000000002","1.6044989999999999"
"1","1.587297"
"1.0263800000000001","1.5705009999999999"
"1.0538320000000001","1.5681929999999999"
"1","1.602921"
"1","1.6199779999999999"
"1.056816","1.6098509999999999"
"0.97131299999999998","1.6666669999999999"
"1","1.6475630000000001"
"1.057124","1.6190629999999999"
"1","1.6570830000000001"
"0.91431300000000004","1.71427"
"0.88649199999999995","1.7328779999999999"
"0.94318400000000002","1.6666669999999999"
"0.94318400000000002","1.6666669999999999"
"0.98082999999999998","1.176274"
"1.028751","1.6570830000000001"
"0.94268799999999997","1.6857709999999999"
"1","1.6570830000000001"
"0.97124900000000003","1.6858340000000001"
"0.91487200000000002","1.7328779999999999"
"0.86198200000000003","1.7770999999999999"
"0.97124900000000003","1.67625"
"0.85902000000000001","1.7418549999999999"
"0.75841099999999995","1.809782"
"0.94262500000000005","1.695354"
"0.91450100000000001","1.695166"
"0.97124900000000003","1.67625"
"0.97124900000000003","1.67625"
"0.94268799999999997","1.6857709999999999"
"0.81442599999999998","1.7019120000000001"
"0.75685999999999998","1.7927249999999999"
"1.184366","1.7597590000000001"
"1.3141659999999999","1.6858340000000001"
"1.371667","1.6570830000000001"
"1.2759590000000001","1.6666669999999999"
"1.1824840000000001","1.7043790000000001"
"1.2770760000000001","1.7510669999999999"
"1.2781640000000001","1.7770999999999999"
"1.3145420000000001","1.7418549999999999"
"1.4841819999999999","1.2579089999999999"
"1.294999","1.3525"
"1.1465799999999999","1.4267099999999999"
"1.4473320000000001","1.2763340000000001"
"1.371667","1.3141659999999999"
"1.294999","1.3525"
"1.1465799999999999","1.4267099999999999"
"1.294999","1.3525"
"1.294999","1.3525"
"1.160169","1.580084"
"1.155427","1.6044989999999999"
"1.1175949999999999","1.639786"
"1.1363859999999999","1.6220250000000001"
"1.1793359999999999","1.563707"
"1.1410020000000001","1.596881"
"1.155427","1.6044989999999999"
"1.205843","1.602921"
"1.222574","1.6112869999999999"
"1.167635","1.6390819999999999"
"1.1488430000000001","1.657454"
"1.1304179999999999","1.6758789999999999"
"1.096455","1.684855"
"1.096455","1.684855"
"1.1866760000000001","1.62087"
"1.155427","1.6044989999999999"
"1.155427","1.6044989999999999"
"1.1745939999999999","1.587297"
"0.91612099999999996","1.6666669999999999"
"0.86082700000000001","1.7037709999999999"
"0.91696800000000001","1.657454"
"0.78130999999999995","1.7669170000000001"
"0.88686299999999996","1.7043790000000001"
"0.85932799999999998","1.722939"
"0.859935","1.713355"
"0.83296899999999996","1.73163"
"0.97214100000000003","1.629562"
"0.91487200000000002","1.6855830000000001"
"0.859935","1.713355"
"0.88829999999999998","1.6852750000000001"
"0.94318400000000002","1.6666669999999999"
"1.0545789999999999","1.575812"
"1.4267099999999999","1.5732900000000001"
"1.3697109999999999","1.548227"
"1.2795730000000001","1.558797"
"1","1.6570830000000001"
"1.2759590000000001","1.695354"
"1.4841819999999999","1.628954"
"1.4473320000000001","1.6381669999999999"
"1.256918","1.6857709999999999"
"1.2034069999999999","1.7687349999999999"
"1.3333330000000001","1.695354"
"1.3525","1.67625"
"1.2763340000000001","1.7236659999999999"
"1.238742","1.7328779999999999"
"1.241741","1.785792"
"1.2579089999999999","1.7420910000000001"
